target,fold_id,model_name,metric,point_estimate,ci_method,ci_lower_95,ci_upper_95,n_bootstrap,n_obs,n_pos
label_a_rel,5,price_relative_logit,top_quintile_capture,0.3581081081081081,firm_year_block_bootstrap,0.20155129928315413,0.5037162162162163,150,1130,148
label_a_rel,5,price_relative_logit,brier,0.11480298400104838,firm_year_block_bootstrap,0.07592581459132733,0.15972604150023761,150,1130,148
label_a_rel,5,price_macro_logit,AUROC,0.6846342268949194,firm_year_block_bootstrap,0.5947861190247958,0.7593855743658402,150,1130,148
label_a_rel,5,price_macro_logit,AUPRC,0.2988039479885734,firm_year_block_bootstrap,0.14480837118869233,0.4466448762406976,150,1130,148
label_a_rel,5,price_macro_logit,top_decile_capture,0.22972972972972974,firm_year_block_bootstrap,0.11934862113274686,0.36196548661337397,150,1130,148
label_a_rel,5,price_macro_logit,top_quintile_capture,0.3783783783783784,firm_year_block_bootstrap,0.2730603955733459,0.5080732597020975,150,1130,148
label_a_rel,5,price_macro_logit,brier,0.1164952064166904,firm_year_block_bootstrap,0.07585877685642572,0.16295941848081133,150,1130,148
label_a_rel,6,naive_drawdown_baseline,AUROC,0.6370056497175142,firm_year_block_bootstrap,0.46948182920572457,0.7985674613266369,150,1152,59
label_a_rel,6,naive_drawdown_baseline,AUPRC,0.11817400078975408,firm_year_block_bootstrap,0.03529728113344064,0.27260843601636264,150,1152,59
label_a_rel,6,naive_drawdown_baseline,top_decile_capture,0.3559322033898305,firm_year_block_bootstrap,0.13012971698113207,0.5504040805511394,150,1152,59
label_a_rel,6,naive_drawdown_baseline,top_quintile_capture,0.4576271186440678,firm_year_block_bootstrap,0.1840625,0.7268853530950306,150,1152,59
label_a_rel,6,naive_drawdown_baseline,brier,0.10437767112881878,firm_year_block_bootstrap,0.07916685652841321,0.1293013967863997,150,1152,59
label_a_rel,6,naive_momentum_vol_baseline,AUROC,0.6220478546063548,firm_year_block_bootstrap,0.4936754929283052,0.7883064492554892,150,1152,59
label_a_rel,6,naive_momentum_vol_baseline,AUPRC,0.07076914575993724,firm_year_block_bootstrap,0.033920402237083765,0.1277409098356283,150,1152,59
label_a_rel,6,naive_momentum_vol_baseline,top_decile_capture,0.0847457627118644,firm_year_block_bootstrap,0.01977777777777778,0.24188432835820903,150,1152,59
label_a_rel,6,naive_momentum_vol_baseline,top_quintile_capture,0.3220338983050847,firm_year_block_bootstrap,0.14885416666666668,0.6250659195781147,150,1152,59
label_a_rel,6,naive_momentum_vol_baseline,brier,0.06035556786210261,firm_year_block_bootstrap,0.0362563540021948,0.0943063687031582,150,1152,59
label_a_rel,6,macro_only_logit,AUROC,0.5081876967450804,firm_year_block_bootstrap,0.41266730077371866,0.5888938510858261,150,1152,59
label_a_rel,6,macro_only_logit,AUPRC,0.051448113537078885,firm_year_block_bootstrap,0.02444578584788945,0.09243449534043319,150,1152,59
label_a_rel,6,macro_only_logit,top_decile_capture,0.06779661016949153,firm_year_block_bootstrap,0.0,0.12814229249011858,150,1152,59
label_a_rel,6,macro_only_logit,top_quintile_capture,0.2033898305084746,firm_year_block_bootstrap,0.0636111111111111,0.28187669376693775,150,1152,59
label_a_rel,6,macro_only_logit,brier,0.05010833732616209,firm_year_block_bootstrap,0.02838621990049947,0.08156919166793528,150,1152,59
label_a_rel,6,price_relative_logit,AUROC,0.6160311380588336,firm_year_block_bootstrap,0.4878031934694637,0.7832476952061587,150,1152,59
label_a_rel,6,price_relative_logit,AUPRC,0.06998318910123319,firm_year_block_bootstrap,0.033688478702281366,0.12521644807052,150,1152,59
label_a_rel,6,price_relative_logit,top_decile_capture,0.1016949152542373,firm_year_block_bootstrap,0.024700854700854702,0.25116525423728814,150,1152,59
label_a_rel,6,price_relative_logit,top_quintile_capture,0.3559322033898305,firm_year_block_bootstrap,0.15453125,0.6133188273018783,150,1152,59
label_a_rel,6,price_relative_logit,brier,0.060472602980503165,firm_year_block_bootstrap,0.03630997241126234,0.09442421292954038,150,1152,59
label_a_rel,6,price_macro_logit,AUROC,0.6122164157116938,firm_year_block_bootstrap,0.4892339619338459,0.7556646414785311,150,1152,59
label_a_rel,6,price_macro_logit,AUPRC,0.07133674051338995,firm_year_block_bootstrap,0.034753542065521004,0.12624620855041935,150,1152,59
label_a_rel,6,price_macro_logit,top_decile_capture,0.15254237288135594,firm_year_block_bootstrap,0.051250000000000004,0.2923406862745098,150,1152,59
label_a_rel,6,price_macro_logit,top_quintile_capture,0.3050847457627119,firm_year_block_bootstrap,0.1487006237006237,0.5527777777777778,150,1152,59
label_a_rel,6,price_macro_logit,brier,0.054080999863817966,firm_year_block_bootstrap,0.03138731796376759,0.08667011222235264,150,1152,59
label_a_rel,7,naive_drawdown_baseline,AUROC,0.6989593123433584,firm_year_block_bootstrap,0.6153594009061149,0.7715241844182229,150,1162,98
label_a_rel,7,naive_drawdown_baseline,AUPRC,0.17175322743856541,firm_year_block_bootstrap,0.08688591556301574,0.3088805876712511,150,1162,98
label_a_rel,7,naive_drawdown_baseline,top_decile_capture,0.20833333333333334,firm_year_block_bootstrap,0.07266503122212312,0.3626811594202899,150,1162,98
label_a_rel,7,naive_drawdown_baseline,top_quintile_capture,0.4270833333333333,firm_year_block_bootstrap,0.2756144781144781,0.5791889483065955,150,1162,98
label_a_rel,7,naive_drawdown_baseline,brier,0.10768279067533013,firm_year_block_bootstrap,0.08176222730693859,0.13232792768573662,150,1162,98
label_a_rel,7,naive_momentum_vol_baseline,AUROC,0.6959298757096823,firm_year_block_bootstrap,0.5869326796963757,0.8258019066550725,150,1162,98
label_a_rel,7,naive_momentum_vol_baseline,AUPRC,0.277133790413403,firm_year_block_bootstrap,0.11506216959155406,0.43464358071576914,150,1162,98
label_a_rel,7,naive_momentum_vol_baseline,top_decile_capture,0.32653061224489793,firm_year_block_bootstrap,0.15956435643564357,0.4814891304347827,150,1162,98
label_a_rel,7,naive_momentum_vol_baseline,top_quintile_capture,0.42857142857142855,firm_year_block_bootstrap,0.2614246881995523,0.6663048780487807,150,1162,98
label_a_rel,7,naive_momentum_vol_baseline,brier,0.0721417461671155,firm_year_block_bootstrap,0.0465823076200313,0.09761541844556462,150,1162,98
label_a_rel,7,macro_only_logit,AUROC,0.4329350161117078,firm_year_block_bootstrap,0.34954799213167836,0.513159849659021,150,1162,98
label_a_rel,7,macro_only_logit,AUPRC,0.07187992697963687,firm_year_block_bootstrap,0.04072964376844933,0.10995718346949031,150,1162,98
label_a_rel,7,macro_only_logit,top_decile_capture,0.061224489795918366,firm_year_block_bootstrap,0.025377289377289378,0.10609030197444833,150,1162,98
label_a_rel,7,macro_only_logit,top_quintile_capture,0.12244897959183673,firm_year_block_bootstrap,0.06078921387140565,0.21712836297309626,150,1162,98
label_a_rel,7,macro_only_logit,brier,0.07990676822827324,firm_year_block_bootstrap,0.049688787177068594,0.10911026021744329,150,1162,98
label_a_rel,7,price_relative_logit,AUROC,0.6928897498849164,firm_year_block_bootstrap,0.5829368275063505,0.8260892233559383,150,1162,98
label_a_rel,7,price_relative_logit,AUPRC,0.276919737035742,firm_year_block_bootstrap,0.11472229005651256,0.4345125727604156,150,1162,98
label_a_rel,7,price_relative_logit,top_decile_capture,0.32653061224489793,firm_year_block_bootstrap,0.15798874005047564,0.49324853228962817,150,1162,98
label_a_rel,7,price_relative_logit,top_quintile_capture,0.41836734693877553,firm_year_block_bootstrap,0.24956784612887517,0.6592500000000001,150,1162,98
label_a_rel,7,price_relative_logit,brier,0.07212212215975007,firm_year_block_bootstrap,0.046556395342091196,0.0976081327620216,150,1162,98
label_a_rel,7,price_macro_logit,AUROC,0.7124635568513119,firm_year_block_bootstrap,0.6109219208074335,0.8335299309018743,150,1162,98
label_a_rel,7,price_macro_logit,AUPRC,0.28491032682416695,firm_year_block_bootstrap,0.11728973018486315,0.4475418485537752,150,1162,98
label_a_rel,7,price_macro_logit,top_decile_capture,0.29591836734693877,firm_year_block_bootstrap,0.14901233798604188,0.48014285714285715,150,1162,98
label_a_rel,7,price_macro_logit,top_quintile_capture,0.4387755102040816,firm_year_block_bootstrap,0.24203947368421053,0.6501808318264015,150,1162,98
label_a_rel,7,price_macro_logit,brier,0.07120438794342707,firm_year_block_bootstrap,0.046115744003838284,0.0961003559611864,150,1162,98
label_a_rel,8,naive_drawdown_baseline,AUROC,0.6808800039932116,firm_year_block_bootstrap,0.603549793035501,0.7441670036189323,150,1164,210
label_a_rel,8,naive_drawdown_baseline,AUPRC,0.3639551814253744,firm_year_block_bootstrap,0.2300600895738357,0.4758363512954089,150,1164,210
label_a_rel,8,naive_drawdown_baseline,top_decile_capture,0.28095238095238095,firm_year_block_bootstrap,0.18009006211180126,0.3703113477138643,150,1164,210
label_a_rel,8,naive_drawdown_baseline,top_quintile_capture,0.4095238095238095,firm_year_block_bootstrap,0.3120396802740508,0.5175280171649467,150,1164,210
label_a_rel,8,naive_drawdown_baseline,brier,0.14315749249207652,firm_year_block_bootstrap,0.10896933977341239,0.1770405837566242,150,1164,210
label_a_rel,8,naive_momentum_vol_baseline,AUROC,0.7924977538185085,firm_year_block_bootstrap,0.7293131601573833,0.8595892460428319,150,1164,210
label_a_rel,8,naive_momentum_vol_baseline,AUPRC,0.47296561800497666,firm_year_block_bootstrap,0.33312564795338295,0.6058357465078164,150,1164,210
label_a_rel,8,naive_momentum_vol_baseline,top_decile_capture,0.28095238095238095,firm_year_block_bootstrap,0.1870112645974715,0.4003618421052632,150,1164,210
label_a_rel,8,naive_momentum_vol_baseline,top_quintile_capture,0.5238095238095238,firm_year_block_bootstrap,0.3922627997894895,0.6611969851814002,150,1164,210
label_a_rel,8,naive_momentum_vol_baseline,brier,0.13999735746753406,firm_year_block_bootstrap,0.10116543266530396,0.19205091104674965,150,1164,210
label_a_rel,8,macro_only_logit,AUROC,0.5237246680642907,firm_year_block_bootstrap,0.48831156069083287,0.5637938440597321,150,1164,210
label_a_rel,8,macro_only_logit,AUPRC,0.19235176141767724,firm_year_block_bootstrap,0.12878377785616754,0.24897771993250625,150,1164,210
label_a_rel,8,macro_only_logit,top_decile_capture,0.0761904761904762,firm_year_block_bootstrap,0.053003494975972044,0.12582500000000002,150,1164,210
label_a_rel,8,macro_only_logit,top_quintile_capture,0.19523809523809524,firm_year_block_bootstrap,0.15371275167785234,0.23366982323232324,150,1164,210
label_a_rel,8,macro_only_logit,brier,0.15190781331615474,firm_year_block_bootstrap,0.11352210766195361,0.1998870136403036,150,1164,210
label_a_rel,8,price_relative_logit,AUROC,0.7912848158131177,firm_year_block_bootstrap,0.7288880806433055,0.8577046915134199,150,1164,210
label_a_rel,8,price_relative_logit,AUPRC,0.47065801045956446,firm_year_block_bootstrap,0.329837477027129,0.6029677629915153,150,1164,210
label_a_rel,8,price_relative_logit,top_decile_capture,0.2714285714285714,firm_year_block_bootstrap,0.1785524235236879,0.3918859649122807,150,1164,210
label_a_rel,8,price_relative_logit,top_quintile_capture,0.5285714285714286,firm_year_block_bootstrap,0.39224494398917376,0.6526193879059682,150,1164,210
label_a_rel,8,price_relative_logit,brier,0.1399879190699472,firm_year_block_bootstrap,0.10117891099895433,0.19198939184405225,150,1164,210
label_a_rel,8,price_macro_logit,AUROC,0.8024059099530798,firm_year_block_bootstrap,0.7393373302440989,0.8624964536875932,150,1164,210
label_a_rel,8,price_macro_logit,AUPRC,0.48979917267443845,firm_year_block_bootstrap,0.3420330111832055,0.6222423377366733,150,1164,210
label_a_rel,8,price_macro_logit,top_decile_capture,0.2857142857142857,firm_year_block_bootstrap,0.19715218423551756,0.4270588235294118,150,1164,210
label_a_rel,8,price_macro_logit,top_quintile_capture,0.5333333333333333,firm_year_block_bootstrap,0.41116291116291115,0.6626496969099601,150,1164,210
label_a_rel,8,price_macro_logit,brier,0.12258959902415584,firm_year_block_bootstrap,0.09092791486793737,0.15782889787952464,150,1164,210
label_a_rel,9,naive_drawdown_baseline,AUROC,0.6849421246236923,firm_year_block_bootstrap,0.5758718117832318,0.7744206197447574,150,1182,259
label_a_rel,9,naive_drawdown_baseline,AUPRC,0.42190593673964627,firm_year_block_bootstrap,0.2573987985043904,0.5630034023855456,150,1182,259
label_a_rel,9,naive_drawdown_baseline,top_decile_capture,0.2648221343873518,firm_year_block_bootstrap,0.15949489795918367,0.3567185926985641,150,1182,259
label_a_rel,9,naive_drawdown_baseline,top_quintile_capture,0.3794466403162055,firm_year_block_bootstrap,0.26828155504626094,0.5131166379381106,150,1182,259
label_a_rel,9,naive_drawdown_baseline,brier,0.16595518709383772,firm_year_block_bootstrap,0.1300756365723472,0.20297365322507063,150,1182,259
label_a_rel,9,naive_momentum_vol_baseline,AUROC,0.6878108568249414,firm_year_block_bootstrap,0.5887158945238324,0.773915339756019,150,1182,259
label_a_rel,9,naive_momentum_vol_baseline,AUPRC,0.3806474208916102,firm_year_block_bootstrap,0.24894781416257114,0.5024858290996203,150,1182,259
label_a_rel,9,naive_momentum_vol_baseline,top_decile_capture,0.23552123552123552,firm_year_block_bootstrap,0.14907410660950843,0.33072543838577945,150,1182,259
label_a_rel,9,naive_momentum_vol_baseline,top_quintile_capture,0.3861003861003861,firm_year_block_bootstrap,0.27226434778867664,0.5007275132275133,150,1182,259
label_a_rel,9,naive_momentum_vol_baseline,brier,0.17880849211073332,firm_year_block_bootstrap,0.1274515405496628,0.22963665477323084,150,1182,259
label_a_rel,9,macro_only_logit,AUROC,0.5515818403142346,firm_year_block_bootstrap,0.5224632943428607,0.5809914852738378,150,1182,259
label_a_rel,9,macro_only_logit,AUPRC,0.25224014345273504,firm_year_block_bootstrap,0.17836443032303312,0.31148683530963317,150,1182,259
label_a_rel,9,macro_only_logit,top_decile_capture,0.1274131274131274,firm_year_block_bootstrap,0.10091888957816378,0.14668661347517734,150,1182,259
label_a_rel,9,macro_only_logit,top_quintile_capture,0.23938223938223938,firm_year_block_bootstrap,0.20119850123186422,0.27323956780923997,150,1182,259
label_a_rel,9,macro_only_logit,brier,0.19287322697975898,firm_year_block_bootstrap,0.13944106641970583,0.24405085012623126,150,1182,259
label_a_rel,9,price_relative_logit,AUROC,0.6866981514868838,firm_year_block_bootstrap,0.5875880019261974,0.7728111494860322,150,1182,259
label_a_rel,9,price_relative_logit,AUPRC,0.38221656372679513,firm_year_block_bootstrap,0.24829482988246607,0.5044923175573411,150,1182,259
label_a_rel,9,price_relative_logit,top_decile_capture,0.23552123552123552,firm_year_block_bootstrap,0.14880898442743992,0.33072543838577945,150,1182,259
label_a_rel,9,price_relative_logit,top_quintile_capture,0.3938223938223938,firm_year_block_bootstrap,0.2700661048594641,0.5062148644179895,150,1182,259
label_a_rel,9,price_relative_logit,brier,0.17884146329979034,firm_year_block_bootstrap,0.12747672621922804,0.22965275697217813,150,1182,259
label_a_rel,9,price_macro_logit,AUROC,0.6951480190916811,firm_year_block_bootstrap,0.5963794233462987,0.7779832066338956,150,1182,259
label_a_rel,9,price_macro_logit,AUPRC,0.40108437516106527,firm_year_block_bootstrap,0.26090319523557826,0.5260316731602629,150,1182,259
label_a_rel,9,price_macro_logit,top_decile_capture,0.2277992277992278,firm_year_block_bootstrap,0.15666373590741295,0.3328155706727136,150,1182,259
label_a_rel,9,price_macro_logit,top_quintile_capture,0.3938223938223938,firm_year_block_bootstrap,0.27642085735891864,0.521897230691057,150,1182,259
label_a_rel,9,price_macro_logit,brier,0.17322179553748254,firm_year_block_bootstrap,0.12359519738030633,0.22383513684694012,150,1182,259
label_a_rel,10,naive_drawdown_baseline,AUROC,0.5808180329396727,firm_year_block_bootstrap,0.4844393198152347,0.6844017032914236,150,1188,67
label_a_rel,10,naive_drawdown_baseline,AUPRC,0.08806847279143208,firm_year_block_bootstrap,0.043616227289102874,0.13276152803093255,150,1188,67
label_a_rel,10,naive_drawdown_baseline,top_decile_capture,0.08955223880597014,firm_year_block_bootstrap,0.0,0.25645318143928875,150,1188,67
label_a_rel,10,naive_drawdown_baseline,top_quintile_capture,0.29850746268656714,firm_year_block_bootstrap,0.15637292960662527,0.4731349782293179,150,1188,67
label_a_rel,10,naive_drawdown_baseline,brier,0.15344011010647815,firm_year_block_bootstrap,0.11855842576086453,0.1802926036330576,150,1188,67
label_a_rel,10,naive_momentum_vol_baseline,AUROC,0.5024564953998961,firm_year_block_bootstrap,0.3977786289434189,0.61415546478729,150,1188,67
label_a_rel,10,naive_momentum_vol_baseline,AUPRC,0.12754740782505036,firm_year_block_bootstrap,0.03448097412678941,0.2395317901336032,150,1188,67
label_a_rel,10,naive_momentum_vol_baseline,top_decile_capture,0.13432835820895522,firm_year_block_bootstrap,0.0,0.2698305722891568,150,1188,67
label_a_rel,10,naive_momentum_vol_baseline,top_quintile_capture,0.1791044776119403,firm_year_block_bootstrap,0.058849619825401295,0.3239105017006803,150,1188,67
label_a_rel,10,naive_momentum_vol_baseline,brier,0.12144559518644091,firm_year_block_bootstrap,0.08834064007111324,0.14860328777319887,150,1188,67
label_a_rel,10,macro_only_logit,AUROC,0.6720145925146791,firm_year_block_bootstrap,0.578718264131237,0.7764116800021256,150,1188,67
label_a_rel,10,macro_only_logit,AUPRC,0.12677039802514337,firm_year_block_bootstrap,0.08000436016554968,0.20378479524880636,150,1188,67
label_a_rel,10,macro_only_logit,top_decile_capture,0.26865671641791045,firm_year_block_bootstrap,0.18161458333333333,0.3815096251266464,150,1188,67
label_a_rel,10,macro_only_logit,top_quintile_capture,0.417910447761194,firm_year_block_bootstrap,0.3108366935483871,0.557774831243973,150,1188,67
label_a_rel,10,macro_only_logit,brier,0.05321527335029112,firm_year_block_bootstrap,0.03581315151946678,0.067614377853391,150,1188,67
label_a_rel,10,price_relative_logit,AUROC,0.5040542159851945,firm_year_block_bootstrap,0.4004666709661282,0.6160757007840206,150,1188,67
label_a_rel,10,price_relative_logit,AUPRC,0.12664797694980634,firm_year_block_bootstrap,0.034651990263681404,0.2377889926218321,150,1188,67
label_a_rel,10,price_relative_logit,top_decile_capture,0.13432835820895522,firm_year_block_bootstrap,0.0,0.2698305722891568,150,1188,67
label_a_rel,10,price_relative_logit,top_quintile_capture,0.1791044776119403,firm_year_block_bootstrap,0.058849619825401295,0.3239105017006803,150,1188,67
label_a_rel,10,price_relative_logit,brier,0.12132336585394052,firm_year_block_bootstrap,0.08823841163370497,0.1484423704115554,150,1188,67
label_a_rel,10,price_macro_logit,AUROC,0.5672973224865858,firm_year_block_bootstrap,0.4781615423859056,0.671949886719283,150,1188,67
label_a_rel,10,price_macro_logit,AUPRC,0.12191747866274112,firm_year_block_bootstrap,0.04101494862894421,0.22680236062241133,150,1188,67
label_a_rel,10,price_macro_logit,top_decile_capture,0.11940298507462686,firm_year_block_bootstrap,0.0,0.2628054438601918,150,1188,67
label_a_rel,10,price_macro_logit,top_quintile_capture,0.19402985074626866,firm_year_block_bootstrap,0.07368249837345478,0.35230100730792036,150,1188,67
label_a_rel,10,price_macro_logit,brier,0.10865059535678644,firm_year_block_bootstrap,0.07607285752453237,0.13504044872484675,150,1188,67
label_a_rel,11,naive_drawdown_baseline,AUROC,0.5838547661400021,firm_year_block_bootstrap,0.4727526924685106,0.6581157060037419,150,1199,190
label_a_rel,11,naive_drawdown_baseline,AUPRC,0.2622098077967082,firm_year_block_bootstrap,0.1363606282113787,0.4110487289821055,150,1199,190
label_a_rel,11,naive_drawdown_baseline,top_decile_capture,0.18421052631578946,firm_year_block_bootstrap,0.09153516097448597,0.2974497487437186,150,1199,190
label_a_rel,11,naive_drawdown_baseline,top_quintile_capture,0.2736842105263158,firm_year_block_bootstrap,0.15139911634756995,0.38334065934065936,150,1199,190
label_a_rel,11,naive_drawdown_baseline,brier,0.15397428105449804,firm_year_block_bootstrap,0.12380619138728916,0.17730922908121896,150,1199,190
label_a_rel,11,naive_momentum_vol_baseline,AUROC,0.6781284231391164,firm_year_block_bootstrap,0.5589278788257297,0.7721520570202497,150,1199,190
label_a_rel,11,naive_momentum_vol_baseline,AUPRC,0.30525724130228393,firm_year_block_bootstrap,0.1524019892222583,0.4770421858864652,150,1199,190
label_a_rel,11,naive_momentum_vol_baseline,top_decile_capture,0.21578947368421053,firm_year_block_bootstrap,0.09559872859366891,0.34487864077669905,150,1199,190
label_a_rel,11,naive_momentum_vol_baseline,top_quintile_capture,0.3894736842105263,firm_year_block_bootstrap,0.22216121815359327,0.5398078821787066,150,1199,190
label_a_rel,11,naive_momentum_vol_baseline,brier,0.12872275462519298,firm_year_block_bootstrap,0.08990429812752285,0.15850235914738608,150,1199,190
label_a_rel,11,macro_only_logit,AUROC,0.49359449168014186,firm_year_block_bootstrap,0.4427307281814803,0.5484038187741499,150,1199,190
label_a_rel,11,macro_only_logit,AUPRC,0.16066282425696685,firm_year_block_bootstrap,0.10947528762925639,0.21344978531170827,150,1199,190
label_a_rel,11,macro_only_logit,top_decile_capture,0.11052631578947368,firm_year_block_bootstrap,0.08333333333333333,0.14908088235294123,150,1199,190
label_a_rel,11,macro_only_logit,top_quintile_capture,0.16842105263157894,firm_year_block_bootstrap,0.11953386988598255,0.22116708250881872,150,1199,190
label_a_rel,11,macro_only_logit,brier,0.13395150079361257,firm_year_block_bootstrap,0.09722832025383675,0.16623628889668574,150,1199,190
label_a_rel,11,price_relative_logit,AUROC,0.6788065306974076,firm_year_block_bootstrap,0.5598312673182071,0.7734989921389596,150,1199,190
label_a_rel,11,price_relative_logit,AUPRC,0.305295445824193,firm_year_block_bootstrap,0.15263894902090003,0.4778311478951557,150,1199,190
label_a_rel,11,price_relative_logit,top_decile_capture,0.21052631578947367,firm_year_block_bootstrap,0.10395692786715101,0.34487864077669905,150,1199,190
label_a_rel,11,price_relative_logit,top_quintile_capture,0.39473684210526316,firm_year_block_bootstrap,0.22365708611085747,0.542734902089847,150,1199,190
label_a_rel,11,price_relative_logit,brier,0.1287288622045453,firm_year_block_bootstrap,0.0898986242006705,0.15856828995803185,150,1199,190
label_a_rel,11,price_macro_logit,AUROC,0.7088832090136143,firm_year_block_bootstrap,0.5959620185704492,0.7963722884475718,150,1199,190
label_a_rel,11,price_macro_logit,AUPRC,0.3444313636488271,firm_year_block_bootstrap,0.16806821395955038,0.528285389778037,150,1199,190
label_a_rel,11,price_macro_logit,top_decile_capture,0.26842105263157895,firm_year_block_bootstrap,0.12543845863716369,0.3702896440129451,150,1199,190
label_a_rel,11,price_macro_logit,top_quintile_capture,0.4052631578947368,firm_year_block_bootstrap,0.22301124290074567,0.5641004043126685,150,1199,190
label_a_rel,11,price_macro_logit,brier,0.12286172230171441,firm_year_block_bootstrap,0.09087045072292298,0.1488209727084967,150,1199,190
label_a_rel,12,naive_drawdown_baseline,AUROC,0.6606318610306646,firm_year_block_bootstrap,0.6026921145885284,0.727892929607113,150,1192,189
label_a_rel,12,naive_drawdown_baseline,AUPRC,0.24215337541240264,firm_year_block_bootstrap,0.17578299323272503,0.31351257083445777,150,1192,189
label_a_rel,12,naive_drawdown_baseline,top_decile_capture,0.18518518518518517,firm_year_block_bootstrap,0.11197115384615385,0.26750768442622963,150,1192,189
label_a_rel,12,naive_drawdown_baseline,top_quintile_capture,0.3386243386243386,firm_year_block_bootstrap,0.23076704545454546,0.4526836158192091,150,1192,189
label_a_rel,12,naive_drawdown_baseline,brier,0.17701036473707063,firm_year_block_bootstrap,0.14178927816368272,0.20540173096263534,150,1192,189
label_a_rel,12,naive_momentum_vol_baseline,AUROC,0.7062252396250402,firm_year_block_bootstrap,0.6190516739967689,0.7739546659720042,150,1192,189
label_a_rel,12,naive_momentum_vol_baseline,AUPRC,0.287872400572204,firm_year_block_bootstrap,0.19328109081828324,0.376410728133251,150,1192,189
label_a_rel,12,naive_momentum_vol_baseline,top_decile_capture,0.2328042328042328,firm_year_block_bootstrap,0.14414527027027027,0.325562106918239,150,1192,189
label_a_rel,12,naive_momentum_vol_baseline,top_quintile_capture,0.38095238095238093,firm_year_block_bootstrap,0.25970123626373626,0.5265416516408222,150,1192,189
label_a_rel,12,naive_momentum_vol_baseline,brier,0.13414851717608722,firm_year_block_bootstrap,0.1017021442954496,0.1617492915480502,150,1192,189
label_a_rel,12,macro_only_logit,AUROC,0.43044147979342395,firm_year_block_bootstrap,0.3820361923306521,0.471195660172843,150,1192,189
label_a_rel,12,macro_only_logit,AUPRC,0.14027502826573834,firm_year_block_bootstrap,0.09305024403170706,0.1869830849545146,150,1192,189
label_a_rel,12,macro_only_logit,top_decile_capture,0.06349206349206349,firm_year_block_bootstrap,0.03776670692431562,0.09188131313131315,150,1192,189
label_a_rel,12,macro_only_logit,top_quintile_capture,0.13756613756613756,firm_year_block_bootstrap,0.09279452145432891,0.17634450100133514,150,1192,189
label_a_rel,12,macro_only_logit,brier,0.13975959758071546,firm_year_block_bootstrap,0.11219966747395596,0.16686576990575952,150,1192,189
label_a_rel,12,price_relative_logit,AUROC,0.7062041389060332,firm_year_block_bootstrap,0.6191188534620821,0.7740620579333237,150,1192,189
label_a_rel,12,price_relative_logit,AUPRC,0.28789756299562963,firm_year_block_bootstrap,0.1931563737482514,0.37640233810592366,150,1192,189
label_a_rel,12,price_relative_logit,top_decile_capture,0.2328042328042328,firm_year_block_bootstrap,0.14414527027027027,0.325562106918239,150,1192,189
label_a_rel,12,price_relative_logit,top_quintile_capture,0.38095238095238093,firm_year_block_bootstrap,0.25970123626373626,0.5265416516408222,150,1192,189
label_a_rel,12,price_relative_logit,brier,0.13416066320912604,firm_year_block_bootstrap,0.10172150723456502,0.1617496558231489,150,1192,189
label_a_rel,12,price_macro_logit,AUROC,0.7055711173358232,firm_year_block_bootstrap,0.6089471894382588,0.7772910106097172,150,1192,189
label_a_rel,12,price_macro_logit,AUPRC,0.2983171368631096,firm_year_block_bootstrap,0.19868378615376514,0.39192714900116965,150,1192,189
label_a_rel,12,price_macro_logit,top_decile_capture,0.23809523809523808,firm_year_block_bootstrap,0.14655615543773437,0.3479028925619835,150,1192,189
label_a_rel,12,price_macro_logit,top_quintile_capture,0.4074074074074074,firm_year_block_bootstrap,0.27271634615384616,0.5416696147798742,150,1192,189
label_a_rel,12,price_macro_logit,brier,0.15255592842620802,firm_year_block_bootstrap,0.12059515799809342,0.17883105916049546,150,1192,189
label_a_rel,13,naive_drawdown_baseline,AUROC,0.6582964467620664,firm_year_block_bootstrap,0.5606241645934033,0.7573567148976332,150,1188,124
label_a_rel,13,naive_drawdown_baseline,AUPRC,0.19099439949215416,firm_year_block_bootstrap,0.11406513846031496,0.3069820182045643,150,1188,124
label_a_rel,13,naive_drawdown_baseline,top_decile_capture,0.25,firm_year_block_bootstrap,0.11263102725366876,0.40213592233009715,150,1188,124
label_a_rel,13,naive_drawdown_baseline,top_quintile_capture,0.3790322580645161,firm_year_block_bootstrap,0.2412530565527288,0.5360780423280423,150,1188,124
label_a_rel,13,naive_drawdown_baseline,brier,0.14335973997458643,firm_year_block_bootstrap,0.11293690436037514,0.17778632872990255,150,1188,124
label_a_rel,13,naive_momentum_vol_baseline,AUROC,0.6860447489691972,firm_year_block_bootstrap,0.6005536725034548,0.7815478135948494,150,1188,124
label_a_rel,13,naive_momentum_vol_baseline,AUPRC,0.21322805618525517,firm_year_block_bootstrap,0.12962767442488127,0.31653786148812624,150,1188,124
label_a_rel,13,naive_momentum_vol_baseline,top_decile_capture,0.2661290322580645,firm_year_block_bootstrap,0.12148425439950603,0.41025641025641024,150,1188,124
label_a_rel,13,naive_momentum_vol_baseline,top_quintile_capture,0.3870967741935484,firm_year_block_bootstrap,0.2448675857065119,0.5409544159544161,150,1188,124
label_a_rel,13,naive_momentum_vol_baseline,brier,0.08968284062280041,firm_year_block_bootstrap,0.058184971460992954,0.12380641018886923,150,1188,124
label_a_rel,13,macro_only_logit,AUROC,0.5420203735144312,firm_year_block_bootstrap,0.4975344065336089,0.5867536422821192,150,1188,124
