ticker,date,ret_1m,ret_3m,ret_6m,vol_3m,vol_6m,drawdown_12m,leverage,liquidity_buffer,wc_ratio,profitability,z_score,late_filing,vix,term_spread,credit_spread,label_a,forward_max_drawdown,industry,year,month,firm_name,sector_raw,archetype,wc_ratio_missing,ret_1m_rel,ret_3m_rel,ret_6m_rel,vol_3m_rel,vol_6m_rel,drawdown_12m_rel
FDX,2022-09-30,-0.29920698227098064,-0.34983497256098683,-0.32184980977435695,0.5264991557205979,0.5126797602996114,0.45301113575760077,1.0,0.07981264418707618,0.06805629995572438,0.01019504579031995,0.8405241418684314,1,30.25283379156904,-0.9876921128090048,2.238564362339143,0,-0.04599756653877718,Logistics,2022,9,FedEx,Logistics,Stable,0,-0.7071067811865475,-0.7071067811865475,-0.7071067811865476,0.7071067811865472,0.7071067811865475,0.7071067811865478
FDX,2022-10-31,0.058233460655496394,-0.3088932916095587,-0.18784741326130816,0.5289537759141457,0.5076858322999823,0.45301113575760077,1.0,0.07981264418707618,0.06805629995572438,0.01019504579031995,0.8405241418684314,1,25.11023894236363,-0.5495242757387234,1.9737123926383333,0,-0.10617966281733286,Logistics,2022,10,FedEx,Logistics,Stable,0,0.7071067811865476,-0.7071067811865475,-0.7071067811865475,0.7071067811865472,0.7071067811865472,0.7071067811865476
FDX,2022-11-30,0.15190578511657526,-0.13990377432393686,-0.16870820513909757,0.546523473401365,0.492450105219092,0.45301113575760077,1.0,0.05428140809197229,0.04881354348003879,0.01942961292659275,0.8600394550828943,0,31.776163907767998,-0.37996495273408126,2.896916479691713,0,-0.10617966281733286,Logistics,2022,11,FedEx,Logistics,Stable,0,0.7071067811865476,-0.7071067811865476,-0.7071067811865476,0.7071067811865472,0.7071067811865475,0.7071067811865476
FDX,2022-12-31,-0.033713314927775406,0.15123754861478078,-0.23643198378953834,0.307732365422254,0.4348373279601125,0.45301113575760077,1.0,0.05428140809197229,0.04881354348003879,0.01942961292659275,0.8600394550828943,0,31.186643406768347,-0.29392413376959436,2.9501352062061734,0,-0.10617966281733286,Logistics,2022,12,FedEx,Logistics,Stable,0,0.7071067811865475,0.7071067811865476,-0.7071067811865475,-0.7071067811866637,0.7071067811865476,0.7071067811865476
FDX,2023-01-31,0.11928412729024584,0.21765372463925803,-0.1587599345467826,0.3202137239218906,0.44149764140352804,0.4249887609268583,1.0,0.05428140809197229,0.04881354348003879,0.01942961292659275,0.8600394550828943,0,14.28712573942771,-0.8006916798498789,1.953528520701452,0,-0.10617966281733286,Logistics,2023,1,FedEx,Logistics,Stable,0,0.7071067811865476,0.7071067811865476,-0.7071067811865475,0.7071067811865476,0.7071067811865475,0.707106781186548
FDX,2023-02-28,0.10397653639874771,0.181159406524402,-0.050842953134058844,0.312002754722845,0.4415434465458286,0.4092921941312064,1.0,0.06264062955406587,0.050877295249198484,0.008988633051588459,0.8282964616729817,0,13.52502383845852,-0.5513690722048894,1.789956201948382,0,-0.10617966281733286,Logistics,2023,2,FedEx,Logistics,Stable,0,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865475,0.7071067811865476,0.7071067811865476
FDX,2023-03-31,0.09891606011824661,0.326566775900766,0.5579490109382579,0.3267387266962285,0.31813013798981216,0.4092921941312064,1.0,0.06264062955406587,0.050877295249198484,0.008988633051588459,0.8282964616729817,0,17.703640202361992,-0.39740343008025514,1.9946154818863455,0,-0.10617966281733286,Logistics,2023,3,FedEx,Logistics,Stable,0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865475,0.7071067811865472
FDX,2023-04-30,0.01506242406650693,0.24428177698535203,0.46956836831496807,0.3151479015694376,0.30531694859168645,0.4092921941312064,1.0,0.06264062955406587,0.050877295249198484,0.008988633051588459,0.8282964616729817,0,16.93474451014864,-0.5284101454258365,2.1504067336534565,0,-0.10617966281733286,Logistics,2023,4,FedEx,Logistics,Stable,0,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865501,0.7071067811865438,0.7071067811865479
FDX,2023-05-31,-0.04562164768275789,0.059261035255705474,0.2409686909438311,0.26487417141138864,0.28680312092265486,0.4092921941312064,1.0,0.07867528086019532,0.057652364504320486,0.045580253147125986,1.0112094832631422,0,16.20892224845607,-0.5530891249791546,2.1859168939885425,0,-0.12348984089020669,Logistics,2023,5,FedEx,Logistics,Stable,0,0.7071067811865475,0.7071067811865476,0.7071067811865475,-0.7071067811865475,0.7071067811865476,0.7071067811865479
FDX,2023-06-30,0.147296081846231,0.09105863386906621,0.4279869914194605,0.22504177091184957,0.2798893547802474,0.3968441864176121,1.0,0.07867528086019532,0.057652364504320486,0.045580253147125986,1.0112094832631422,0,19.782463807680287,-0.23250923487175745,1.8019450621361037,0,-0.12348984089020669,Logistics,2023,6,FedEx,Logistics,Stable,0,0.7071067811865476,0.7071067811865475,0.7071067811865475,-0.7071067811865465,0.7071067811865476,0.7071067811865476
FDX,2023-07-31,0.08894740808324553,0.1773362156846825,0.4829460462521571,0.2372686106821138,0.27782691944729104,0.3968441864176121,1.0,0.07867528086019532,0.057652364504320486,0.045580253147125986,1.0112094832631422,1,14.396658375874907,-0.8402992189495384,1.9522869963592788,0,-0.12348984089020669,Logistics,2023,7,FedEx,Logistics,Stable,0,0.7071067811865476,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865465,0.7071067811865476
FDX,2023-08-31,-0.009486807953862142,0.18377336791245202,0.2624376946772662,0.2167880796104921,0.24115179054977237,0.33174352415556985,1.0,0.08055860052982552,0.05796108522882982,0.01230930848634329,0.8800963962729514,1,17.248371443432877,-0.526560234902395,2.3861701734096603,0,-0.12348984089020669,Logistics,2023,8,FedEx,Logistics,Stable,0,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865475
FDX,2023-09-30,0.019958214322905787,0.07545745086912037,0.17173071127779926,0.19801073020159096,0.21115539967294236,0.0919940234811931,1.0,0.08055860052982552,0.05796108522882982,0.01230930848634329,0.8800963962729514,1,14.78246987466593,-0.7177017110977858,2.113700841333575,0,-0.12348984089020669,Logistics,2023,9,FedEx,Logistics,Stable,0,0.7071067811865475,0.7071067811865476,0.7071067811865476,0.707106781186549,-0.7071067811865487,-0.7071067811865472
FDX,2023-10-31,-0.07721284280617291,-0.0843699046842501,0.06181349647772616,0.2188362557539661,0.22961360067378925,0.15148496192890362,1.0,0.08055860052982552,0.05796108522882982,0.01230930848634329,0.8800963962729514,1,16.449801485494483,-0.39007148083992293,2.060757586157238,0,-0.12348984089020669,Logistics,2023,10,FedEx,Logistics,Stable,0,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865567,0.7071067811865475,-0.7071067811865478
FDX,2023-11-30,0.06413680582772296,-0.003297572477146904,0.17964355931177312,0.24064969325315266,0.22939269413250046,0.15148496192890362,1.0,0.07642161928882125,0.05529749804090811,0.010221348990925713,0.8747032969529022,0,16.73129728159262,-0.9244597766085183,1.8547771944965308,0,-0.12348984089020669,Logistics,2023,11,FedEx,Logistics,Stable,0,-0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865525,0.7071067811865491,-0.7071067811865478
FDX,2023-12-31,-0.01801716332733727,-0.04127870914003695,0.03180347373923209,0.3265228094198378,0.2692617592703041,0.15148496192890362,1.0,0.07642161928882125,0.05529749804090811,0.010221348990925713,0.8747032969529022,0,14.229025246141408,-0.5695928675869852,1.9103216723078118,0,-0.12348984089020669,Logistics,2023,12,FedEx,Logistics,Stable,0,-0.7071067811865476,-0.7071067811865475,0.7071067811865476,0.7071067811865471,0.707106781186547,-0.7071067811865478
FDX,2024-01-31,-0.043411128851532976,0.009709960327788147,-0.0822011394810469,0.3020881223819917,0.26274349929370217,0.15148496192890362,1.0,0.07642161928882125,0.05529749804090811,0.010221348990925713,0.8747032969529022,0,17.238456285063073,0.6201765017384039,1.7736718146497694,0,-0.12348984089020669,Logistics,2024,1,FedEx,Logistics,Stable,0,0.7071067811865475,-0.7071067811865475,0.7071067811865476,0.7071067811865489,0.7071067811865465,-0.7071067811865478
FDX,2024-02-29,0.031828956438357814,-0.01489504768763461,-0.047390248139858926,0.29712579165999814,0.26891160573811623,0.16149964364379651,1.0,0.06554102701070674,0.04779710616159974,0.03317695148291799,0.9881092853659104,0,18.060413220384035,0.6171536277334142,2.093154013207643,0,-0.1271055978166404,Logistics,2024,2,FedEx,Logistics,Stable,0,-0.7071067811865475,0.7071067811865475,0.7071067811865476,0.7071067811865493,0.7071067811865475,-0.7071067811865474
FDX,2024-03-31,0.16964388570605715,0.14838018083261173,0.09812229394053928,0.22150791554511148,0.2792631635975871,0.16149964364379651,1.0,0.06554102701070674,0.04779710616159974,0.03317695148291799,0.9881092853659104,0,11.746316535910992,0.5881164600577998,2.016519083907254,0,-0.186165803815693,Logistics,2024,3,FedEx,Logistics,Stable,0,0.7071067811865476,0.7071067811865476,0.7071067811865476,-0.7071067811865471,0.7071067811865575,-0.7071067811865474
FDX,2024-04-30,-0.04907555311727141,0.09040900694568621,0.11624576412459264,0.23606591189965026,0.2738258862814266,0.16149964364379651,1.0,0.06554102701070674,0.04779710616159974,0.03317695148291799,0.9881092853659104,0,18.88264022564153,0.8568713590602607,2.3176135771188524,0,-0.2978351155681533,Logistics,2024,4,FedEx,Logistics,Stable,0,-0.7071067811865476,0.7071067811865475,0.7071067811865475,-0.7071067811865493,0.7071067811865475,-0.7071067811865472
FDX,2024-05-31,-0.030797857926098238,0.03434468420906889,-0.009185120626466925,0.23604323215556325,0.26765644266587624,0.16149964364379651,1.0,0.07471812612778282,0.05576562805291528,0.049777604100819474,1.0930059535439678,0,16.337932516719786,0.4996250616548459,2.1263896568018668,0,-0.2978351155681533,Logistics,2024,5,FedEx,Logistics,Stable,0,0.7071067811865476,0.7071067811865476,0.7071067811865476,-0.7071067811865487,0.7071067811865476,-0.7071067811865472
FDX,2024-06-30,0.20795010077072207,0.07621520292947537,0.19491232894713528,0.36758346616343524,0.30251253511133114,0.16149964364379651,1.0,0.07471812612778282,0.05576562805291528,0.049777604100819474,1.0930059535439678,0,12.65488013974168,0.20986337167903996,1.9054938815950002,0,-0.2978351155681533,Logistics,2024,6,FedEx,Logistics,Stable,0,0.7071067811865476,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.707106781186546,-0.7071067811865472
FDX,2024-07-31,0.013513433133859776,0.16558632363286496,0.2658679136249329,0.36090513613540803,0.3038936445375683,0.16149964364379651,1.0,0.07471812612778282,0.05576562805291528,0.049777604100819474,1.0930059535439678,1,19.661706741143583,0.43377434034350565,2.300516181161887,0,-0.2978351155681533,Logistics,2024,7,FedEx,Logistics,Stable,0,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865489,0.7071067811865475,-0.7071067811865472
FDX,2024-08-31,0.022134647090352066,0.20828675984502865,0.22350571787682671,0.36358833383686245,0.3058236571393246,0.16149964364379651,1.0,0.06853801709125716,0.04593419520014762,0.009156854378337236,0.9084476709990659,1,10.0,0.18255871464247386,1.9752622534288602,0,-0.2978351155681533,Logistics,2024,8,FedEx,Logistics,Stable,0,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.7071067811865464,0.7071067811865506,-0.7071067811865476
FDX,2024-09-30,-0.07948936731444456,-0.07779183369128118,0.004487250163444534,0.36745101433537497,0.36335309752321077,0.18382357695649537,1.0,0.06853801709125716,0.04593419520014762,0.009156854378337236,0.9084476709990659,1,18.664583624022626,0.48607538025598146,1.98086945110134,0,-0.2978351155681533,Logistics,2024,9,FedEx,Logistics,Stable,0,-0.7071067811865475,-0.7071067811865475,0.7071067811865475,0.7071067811865476,0.7071067811865469,-0.7071067811865476
FDX,2024-10-31,0.044909955118128675,-0.0279002381973269,0.06156558128571832,0.36272431439377933,0.36291523341267484,0.18382357695649537,1.0,0.06853801709125716,0.04593419520014762,0.009156854378337236,0.9084476709990659,1,15.634775514228725,0.14742045311978508,2.2316137748879705,0,-0.2978351155681533,Logistics,2024,10,FedEx,Logistics,Stable,0,0.7071067811865475,-0.7071067811865475,0.7071067811865475,0.7071067811865471,0.7071067811865475,-0.7071067811865476
FDX,2024-11-30,0.1052401188796217,0.0363668586083814,0.23005673110445435,0.36499673895403933,0.3633144952725733,0.18382357695649537,1.0,0.058831787180777015,0.03894432680946643,0.00866859302067126,0.9113295235198465,0,13.951705840487886,0.7179065314428906,1.9858953164075301,0,-0.2978351155681533,Logistics,2024,11,FedEx,Logistics,Stable,0,0.7071067811865475,-0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865481,-0.7071067811865476
FDX,2024-12-31,-0.047086126776372694,0.059154044414864604,-0.03270146514418382,0.20561070674407167,0.29766382529005186,0.18382357695649537,1.0,0.058831787180777015,0.03894432680946643,0.00866859302067126,0.9113295235198465,0,19.204481161987246,0.5686515961955132,1.9786651018883514,0,-0.24828716168718712,Logistics,2024,12,FedEx,Logistics,Stable,0,0.7071067811865475,0.7071067811865476,0.7071067811865475,-0.7071067811865475,0.7071067811865454,-0.7071067811865475
GE,2010-05-31,-0.13308627373936888,0.028301549819246707,0.038835168815836596,0.3314129779564576,0.28439239081164475,0.22091272400022496,0.8418341684301253,0.08957040219719434,0.0,0.002500787928295309,,1,13.90036829620625,1.6854924863517164,1.9652728634419567,0,-0.11244315146822831,Industrial,2010,5,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2010-06-30,-0.11244315146822825,-0.20831649814765196,-0.0487207491041316,0.34876334517292823,0.3049225682570678,0.25581770551519417,0.8390183083754483,0.09847319083114424,0.0,0.004145720267224941,,0,16.008537747690433,1.637644542220457,1.8240927313981896,0,-0.10173706694156134,Industrial,2010,6,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2010-07-31,0.14164307846991386,-0.15771794463589728,0.0045299634395115085,0.37268296425015257,0.31531112533205463,0.2836858788632392,0.8390183083754483,0.09847319083114424,0.0,0.004145720267224941,,0,16.850881971421874,1.338926696386877,1.6544661011758786,0,-0.13684113981899987,Industrial,2010,7,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2010-08-31,-0.11707302745071935,-0.1141682174603571,-0.09547286661842569,0.2817628122435489,0.310099005119827,0.2836858788632392,0.8390183083754483,0.09847319083114424,0.0,0.004145720267224941,,0,14.827300618734697,1.6147611724810116,2.0677178101999605,0,-0.21395176143279748,Industrial,2010,8,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2010-09-30,0.09062151499595839,0.17941136078525965,-0.11094668930278195,0.2595434481960031,0.31082375755811786,0.2836858788632392,0.8410566877167828,0.10100497612094504,0.0,0.009368443802515471,,0,15.96450851656354,1.9784730531875452,2.0825824320617556,0,-0.25944908267044275,Industrial,2010,9,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2010-10-31,-0.020782545546290554,-0.015943554742640975,-0.12588868099927109,0.2295081129597134,0.30820557646009833,0.2836858788632392,0.8410566877167828,0.10100497612094504,0.0,0.009368443802515471,,0,18.93620801781204,1.9476286676995906,1.7411829353677502,0,-0.25944908267044275,Industrial,2010,10,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2010-11-30,-0.007523904582930174,0.06243243701401924,-0.024415895427445267,0.2213447485661367,0.2537115838346795,0.2836858788632392,0.8410566877167828,0.10100497612094504,0.0,0.009368443802515471,,0,12.88363536938514,1.8487424450245862,1.8403874529517874,0,-0.25944908267044275,Industrial,2010,11,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2010-12-31,0.10516709111318101,0.14497996310876227,0.3293172559471742,0.21521946731276628,0.23598451904869702,0.2836858788632392,0.8346707205384337,0.1050949394049115,0.0,0.006036878873719409,,0,16.08904969090999,1.7138631938848699,2.178141278258634,0,-0.25944908267044275,Industrial,2010,12,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2011-01-31,0.101148246128695,0.2726497923869555,0.24688700141001751,0.22738757177048632,0.22978419938767788,0.2836858788632392,0.8346707205384337,0.1050949394049115,0.0,0.006036878873719409,,0,21.264658545943327,1.7991288274066939,2.2138785339411475,0,-0.25944908267044275,Industrial,2011,1,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2011-02-28,0.04281116601140478,0.32941988175429304,0.47299573202372147,0.23141651807894684,0.2273557244114912,0.2836858788632392,0.8346707205384337,0.1050949394049115,0.0,0.006036878873719409,,1,13.681873857258426,1.6589725335586436,2.0628543989013735,0,-0.25944908267044275,Industrial,2011,2,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2011-03-31,-0.033734553659857,0.10381386350568156,0.24375914328616832,0.2557044841733446,0.23543511980188278,0.2836858788632392,0.827174216205002,0.11290027849642159,0.0,0.0047167154184247296,,1,12.021203620178632,1.7834598092953704,2.161447306915713,0,-0.24242939766585664,Industrial,2011,3,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2011-04-30,0.019950585576199664,0.022419642775480586,0.2954965832570837,0.22128298136477328,0.22519160814761818,0.27475971992162496,0.827174216205002,0.11290027849642159,0.0,0.0047167154184247296,,1,16.136470241893292,1.4533815878031173,1.7603397710598425,0,-0.24242939766585664,Industrial,2011,4,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2011-05-31,-0.04101559152734768,-0.033464900765410865,0.2591163396767535,0.1986035962006999,0.22368611659055096,0.15087398242156644,0.827174216205002,0.11290027849642159,0.0,0.0047167154184247296,,1,16.598572220675898,1.5936878238891288,1.8337690031513443,0,-0.211184757629341,Industrial,2011,5,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2011-06-30,-0.003923209481312417,-0.06513756603409127,0.046839424717564304,0.18454910636879862,0.22302227402815092,0.15226985670506246,0.8235804256355445,0.12318942540554435,0.0,0.005092473583807991,,0,19.486612147298587,1.2805593907033932,1.5753799299915117,0,-0.18526191238759884,Industrial,2011,6,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2011-07-31,-0.0503713079102015,-0.11829632927972944,-0.09720715878396557,0.19370528661124878,0.20792797779720543,0.1550999242568261,0.8235804256355445,0.12318942540554435,0.0,0.005092473583807991,,0,19.1191812726781,1.4193267923795785,1.9747940829373969,0,-0.14204562857146896,Industrial,2011,7,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2011-08-31,-0.06639977894416615,-0.12624188161871097,-0.1927280973247555,0.3408627623233338,0.2784046520315781,0.28813290588039747,0.8235804256355445,0.12318942540554435,0.0,0.005092473583807991,,0,27.48744983152484,1.1788074478565194,2.2510474749448437,0,-0.057881080327305504,Industrial,2011,8,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2011-09-30,-0.05148406535676597,-0.19296403335450185,-0.24538087612621595,0.3907197081306192,0.30538100472261587,0.2919071255316205,0.8281510098956215,0.12385522570150467,0.0,0.004370340246712756,,0,27.933393048459237,1.832190497629588,2.161461637242146,0,-0.0488291148621505,Industrial,2011,9,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2011-10-31,0.1375083390883327,-0.03433043958396964,-0.16087853416866327,0.42987991604531006,0.33733432155371934,0.30035647066668925,0.8281510098956215,0.12385522570150467,0.0,0.004370340246712756,,0,29.05572555984762,1.2828195197746266,1.8535076026559085,0,-0.07265519489643184,Industrial,2011,10,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2011-11-30,-0.006866776039550659,-0.008482652612372465,-0.13949651201075663,0.3833127020369446,0.36167214507605366,0.30035647066668925,0.8281510098956215,0.12385522570150467,0.0,0.004370340246712756,,0,26.36243060671449,1.917422671917637,2.032888246045965,0,-0.07265519489643184,Industrial,2011,11,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2011-12-31,0.13663020142029914,0.23102704919647787,-0.041112257018176,0.3453113173375318,0.3705452230992966,0.30035647066668925,0.8357277058730952,0.11768892330533438,0.0,0.005194964366444152,,0,33.450616627639896,1.2465295901979545,2.036207025919401,0,-0.07265519489643184,Industrial,2011,12,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2012-01-31,0.044668115657981344,0.1305540923232078,0.10823586569292099,0.28806610679109385,0.36692969881226095,0.30035647066668925,0.8357277058730952,0.11768892330533438,0.0,0.005194964366444152,,0,19.533585816425735,1.4329978476133969,2.2062228917843485,0,-0.07265519489643184,Industrial,2012,1,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2012-02-29,0.02717760560784588,0.3006019367024513,0.2153277597151666,0.2282976644826593,0.30286148056095913,0.2793805563845043,0.8357277058730952,0.11768892330533438,0.0,0.005194964366444152,,1,12.7462962639827,1.2273056910762832,2.075880122415627,0,-0.07265519489643184,Industrial,2012,2,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2012-03-31,0.05798632447796459,0.13051484183745155,0.3432323587793036,0.1528240184121423,0.27243692688035515,0.2758910525092121,0.8281973495130129,0.11819662888801911,0.0,0.004287012218126121,,1,14.862470696282344,1.6284109378543663,1.6044224136959102,0,-0.07265519489643184,Industrial,2012,3,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2012-04-30,-0.024414557431075234,0.055755225773365336,0.15622338540012248,0.18006723717526885,0.23908939001053614,0.27554015290406103,0.8281973495130129,0.11819662888801911,0.0,0.004287012218126121,,1,18.136793906411555,2.019660785453863,1.9950748037137043,0,-0.07265519489643184,Industrial,2012,4,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2012-05-31,-0.034395139498259564,0.006325788717445491,0.2222330076045702,0.19688171058884357,0.21498459340764464,0.23156051232538635,0.8281973495130129,0.11819662888801911,0.0,0.004287012218126121,,1,16.10242638672952,1.5359098969277358,1.6276048578416424,0,-0.07265519489643184,Industrial,2012,5,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2012-06-30,0.13681476153590788,0.05277474847818264,0.18721236659541884,0.23187767982491508,0.19573616675806763,0.23156051232538635,0.8215023029126046,0.10703465245972964,0.0,0.004473283476512021,,0,17.27843991907093,1.1789180511968071,1.914464080375239,0,-0.07265519489643184,Industrial,2012,6,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2012-07-31,0.012689721619522754,0.06148402288955279,0.12792476435657574,0.2216346778711429,0.20104227311183975,0.15371366876163478,0.8215023029126046,0.10703465245972964,0.0,0.004473283476512021,,0,19.72860864881121,1.3529566087799847,2.10024979791348,0,-0.07265519489643184,Industrial,2012,7,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2012-08-31,-0.011927074673395932,0.1483045776493448,0.13708295534724324,0.18755984186669947,0.19880038838096883,0.15371366876163478,0.8215023029126046,0.10703465245972964,0.0,0.004473283476512021,,0,19.038217161869113,1.5557481712192,1.7258103059810783,0,-0.07265519489643184,Industrial,2012,8,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2012-09-30,0.10869375490304578,0.11681024531395967,0.15600275782971762,0.16334242981510733,0.19982373989547678,0.15371366876163478,0.8168269230769231,0.10703465245972964,0.0,0.01377918956043956,,0,15.002574173945758,1.8918822684776573,1.594990847400506,0,-0.07265519489643184,Industrial,2012,9,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2012-10-31,-0.0767207962219193,0.023677568208599453,0.08556964867873673,0.15923759215287364,0.1922634901081216,0.12028714121417769,0.8168269230769231,0.10703465245972964,0.0,0.01377918956043956,,0,15.172641958401474,1.3895783857023785,2.0241494726194276,0,-0.05047222532129795,Industrial,2012,10,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2012-11-30,-0.009840931543281806,0.031558562636820886,0.1614363173619564,0.187709520601693,0.19433989998779216,0.13451545968048803,0.8168269230769231,0.10703465245972964,0.0,0.01377918956043956,,0,18.244646851561694,1.8217381936044106,1.9459535215981685,0,-0.05047222532129795,Industrial,2012,11,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2012-12-31,0.0024400003811011484,-0.06730279542955309,0.024151217781463563,0.19062648397574086,0.18345346169276533,0.13451545968048803,0.8126517521537132,0.10703465245972964,0.0,0.0058526720052296125,,0,18.43702398993046,1.5999480289730346,2.09486945957436,0,-0.05047222532129795,Industrial,2012,12,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2013-01-31,0.044048427243867705,0.06758418377515785,0.09180822539460975,0.18962174707812154,0.17447010363760457,0.13451545968048803,0.8126517521537132,0.10703465245972964,0.0,0.0058526720052296125,,0,14.308228205420583,1.30053570624482,1.7799913774758607,0,-0.10346056422768903,Industrial,2013,1,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2013-02-28,0.05308112886254457,0.11748495457708819,0.14168060295439244,0.19144778103882118,0.18856978173738997,0.13451545968048803,0.8126517521537132,0.10703465245972964,0.0,0.0058526720052296125,,1,13.73068837180263,1.5643373151732454,2.152189878625666,0,-0.10346056422768903,Industrial,2013,2,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2013-03-31,-0.004306424048890811,0.12659171436398098,0.054320760170304405,0.17233214217960569,0.18257861499151196,0.13451545968048803,0.8075862171793228,0.10703465245972964,0.0,0.005258763363103669,,1,16.970406543570686,1.3902089807608518,2.361194021986495,0,-0.10346056422768903,Industrial,2013,3,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2013-04-30,-0.044987248636289556,0.010903632973842559,0.06667323834138505,0.19370371703657074,0.1905365285247058,0.13451545968048803,0.8075862171793228,0.10703465245972964,0.0,0.005258763363103669,,1,20.55659687089462,1.4291999774499653,1.8353137188028668,0,-0.10346056422768903,Industrial,2013,4,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2013-05-31,0.044803192132579106,0.002148244061546123,0.12282891414742902,0.16571880583522844,0.17819948684225695,0.13451545968048803,0.8075862171793228,0.10703465245972964,0.0,0.005258763363103669,,1,16.39064486247391,1.7534597290108707,2.0665529954508233,0,-0.10346056422768903,Industrial,2013,5,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2013-06-30,0.0023676506775505146,0.0015085786101798337,0.15295872969024615,0.1900437379804284,0.18104460129498104,0.13451545968048803,0.8049916659223273,0.10703465245972964,0.0,0.004743081807185323,,0,17.66964611473013,1.457583975544875,2.091254179040446,0,-0.10346056422768903,Industrial,2013,6,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
GE,2013-07-31,0.06419222864441676,0.10056648509024835,0.11156353906085315,0.1736401883367415,0.18304723754054736,0.13451545968048803,0.8049916659223273,0.10703465245972964,0.0,0.004743081807185323,,0,20.633633354368413,1.4520662437044578,2.0286615465015747,0,-0.10346056422768903,Industrial,2013,7,General Electric,Industrial,Distressed,1,0.0,0.0,0.0,0.0,0.0,0.0
